date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,month,log_PM2.5,log_CO,season_Spring,season_Summer,season_Winter,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,AQI_t+1,AQI_t+2,AQI_t+3,AQI_lag_1,AQI_lag_2,AQI_roll_mean_3,AQI_roll_std_3,AQI_diff,AQI_rolling_mean
2023-07-02,79.20833333333333,25.6,94.50416666666666,7.875,5.291666666666667,165.25,58.458333333333336,30.77083333333333,75.83333333333333,0.0104166666666665,7,3.2809112157876537,5.113492679535963,False,True,False,False,False,False,False,False,True,77.83333333333333,80.83333333333333,81.20833333333333,69.91666666666667,56.958333333333336,63.40277777777778,6.479445778194524,12.958333333333336,68.69444444444444
2023-07-03,77.83333333333333,25.02083333333333,114.375,8.145833333333334,5.541666666666667,156.0,55.875,30.725,77.58333333333333,0.0104166666666665,7,3.2588974992176865,5.056245805348308,False,True,False,False,False,False,False,False,False,80.83333333333333,81.20833333333333,87.33333333333333,79.20833333333333,69.91666666666667,68.69444444444444,11.175240282443273,9.291666666666657,75.65277777777779
2023-07-04,80.83333333333333,25.89583333333333,107.65416666666664,6.6375,4.908333333333333,156.25,57.208333333333336,30.6125,73.75,0.0041666666666666,7,3.2919713799387513,5.05783689558055,False,True,False,True,False,False,False,False,False,81.20833333333333,87.33333333333333,96.16666666666669,77.83333333333333,79.20833333333333,75.65277777777779,5.014966027724885,-1.375,79.29166666666667
2023-07-05,81.20833333333333,27.39583333333333,101.9125,5.9750000000000005,4.316666666666666,147.70833333333334,64.54166666666667,30.879166666666663,72.0,0.0104166666666665,7,3.3462424207886414,5.001986893142215,False,True,False,False,True,False,False,False,False,87.33333333333333,96.16666666666669,103.0,80.83333333333333,77.83333333333333,79.29166666666667,1.5017351075707122,3.0,79.95833333333333
2023-07-06,87.33333333333333,34.541666666666664,127.28385416666666,8.854166666666666,6.308333333333334,181.0,68.91666666666667,30.829166666666666,73.79166666666667,0.0041666666666666,7,3.5707057171437335,5.204006687076795,False,True,False,False,False,True,False,False,False,96.16666666666669,103.0,127.25,81.20833333333333,80.83333333333333,79.95833333333333,1.8498310733624759,0.375,83.125
2023-07-07,96.16666666666669,31.6375,127.28385416666666,10.195833333333333,6.241666666666667,190.8333333333333,62.41666666666666,31.675,73.41666666666667,0.0,7,3.4854619340252473,5.256626939493827,False,True,False,False,False,False,True,False,False,103.0,127.25,117.83333333333331,87.33333333333333,81.20833333333333,83.125,3.6493435482716663,6.125,88.23611111111113
2023-07-08,103.0,38.95,127.28385416666666,11.008333333333333,5.716666666666666,193.75,61.91666666666666,31.325,73.41666666666667,0.0104166666666665,7,3.6876286722122837,5.271716684750857,False,True,False,False,False,False,False,True,False,127.25,117.83333333333331,87.16666666666667,96.16666666666669,87.33333333333333,88.23611111111113,7.519919535127745,8.833333333333357,95.5
2023-07-09,127.25,36.579166666666666,127.28385416666666,9.320833333333333,5.5,175.875,63.333333333333336,31.004166666666663,74.25,0.0041666666666666,7,3.626449818823717,5.175443268397502,False,True,False,False,False,False,False,False,True,117.83333333333331,87.16666666666667,86.58333333333333,103.0,96.16666666666669,95.5,7.854581111964428,6.833333333333314,108.80555555555556
2023-07-10,117.83333333333331,29.266666666666666,127.28385416666666,6.704166666666667,4.4750000000000005,144.125,58.208333333333336,30.9875,67.25,0.0,7,3.410046996939138,4.977595440018056,False,True,False,False,False,False,False,False,False,87.16666666666667,86.58333333333333,82.95833333333333,127.25,103.0,108.80555555555556,16.33467964972831,24.25,116.02777777777777
2023-07-11,87.16666666666667,29.65416666666667,113.32916666666668,6.391666666666667,4.1875,148.625,58.875,31.3,64.375,0.0,7,3.422768596590273,5.0081321638781375,False,True,False,True,False,False,False,False,False,86.58333333333333,82.95833333333333,83.29166666666667,117.83333333333331,127.25,116.02777777777777,12.225409937836039,-9.416666666666686,110.75
2023-07-12,86.58333333333333,28.075,116.82916666666668,5.8875,3.866666666666666,140.04166666666666,56.625,31.10833333333333,65.125,0.0,7,3.369878698404728,4.949055354998429,False,True,False,False,True,False,False,False,False,82.95833333333333,83.29166666666667,83.66666666666667,87.16666666666667,117.83333333333331,110.75,20.95945159375838,-30.666666666666643,97.19444444444444
2023-07-13,82.95833333333333,25.870833333333334,121.05833333333334,5.7875000000000005,3.85,134.25,57.25,31.03333333333333,67.25,0.0041666666666666,7,3.291041435668386,4.907124917726591,False,True,False,False,False,True,False,False,False,83.29166666666667,83.66666666666667,91.58333333333331,86.58333333333333,87.16666666666667,97.19444444444444,17.87618164962401,-0.5833333333333428,85.56944444444446
2023-07-14,83.29166666666667,28.77083333333333,109.4125,5.591666666666666,3.9125,131.08333333333334,54.75,30.866666666666664,67.20833333333333,0.0083333333333333,7,3.3935291670219763,4.883433036523381,False,True,False,False,False,False,True,False,False,83.66666666666667,91.58333333333331,93.625,82.95833333333333,86.58333333333333,85.56944444444446,2.280020914454487,-3.625,84.27777777777777
2023-07-15,83.66666666666667,27.7625,89.37916666666666,5.6125,3.6375,127.29166666666669,51.458333333333336,30.504166666666663,68.54166666666667,0.0,7,3.3590724553614844,4.854306317576555,False,True,False,False,False,False,False,True,False,91.58333333333331,93.625,82.75,83.29166666666667,82.95833333333333,84.27777777777777,2.003613633556029,0.3333333333333428,83.30555555555556
2023-07-16,91.58333333333331,34.525,108.42916666666667,6.075,3.720833333333333,141.0,54.208333333333336,30.4375,68.41666666666667,0.0,7,3.5702366739831644,4.955827057601261,False,True,False,False,False,False,False,False,True,93.625,82.75,71.83333333333333,83.66666666666667,83.29166666666667,83.30555555555556,0.3543708561413851,0.375,86.18055555555554
2023-07-17,93.625,29.433333333333334,97.9875,6.833333333333333,4.3875,152.0,56.0,30.7875,70.83333333333333,0.0083333333333333,7,3.415538498932813,5.030437921392435,False,True,False,False,False,False,False,False,False,82.75,71.83333333333333,78.45833333333333,91.58333333333331,83.66666666666667,86.18055555555554,4.682698157794984,7.916666666666643,89.625
2023-07-18,82.75,24.34166666666667,79.39166666666667,6.775,4.4125000000000005,149.33333333333334,53.958333333333336,30.241666666666664,74.5,0.0104166666666665,7,3.232449944895319,5.012855050834569,False,True,False,True,False,False,False,False,False,71.83333333333333,78.45833333333333,77.875,93.625,91.58333333333331,89.625,5.260076309119333,2.0416666666666856,89.31944444444444
2023-07-19,71.83333333333333,22.329166666666666,75.69166666666666,7.270833333333333,4.570833333333334,142.83333333333334,54.083333333333336,30.116666666666664,74.125,0.0041666666666666,7,3.149704366006902,4.968655221855373,False,True,False,False,True,False,False,False,False,78.45833333333333,77.875,69.375,82.75,93.625,89.31944444444444,5.780164437618236,-10.875,82.7361111111111
2023-07-20,78.45833333333333,28.179166666666664,110.34583333333336,10.595833333333331,6.9,182.5,55.41666666666666,30.52083333333333,72.20833333333333,0.0,7,3.3734549843135264,5.212214667494625,False,True,False,False,False,True,False,False,False,77.875,69.375,70.29166666666667,71.83333333333333,82.75,82.7361111111111,10.89583997237855,-10.916666666666671,77.68055555555556
2023-07-21,77.875,21.0,77.78750000000001,9.55,6.145833333333333,178.20833333333334,52.16666666666666,30.39583333333333,75.91666666666667,0.0104166666666665,7,3.091042453358316,5.18854900243579,False,True,False,False,False,False,True,False,False,69.375,70.29166666666667,61.66666666666666,78.45833333333333,71.83333333333333,77.68055555555556,5.4997369465692,6.625,76.05555555555556
2023-07-22,69.375,22.870833333333334,85.2,10.070833333333333,6.0875,187.0,59.375,30.525,77.08333333333333,0.0083333333333333,7,3.1726573510665865,5.236441962829949,False,True,False,False,False,False,False,True,False,70.29166666666667,61.66666666666666,62.41666666666666,77.875,78.45833333333333,76.05555555555556,3.6681657289156266,-0.5833333333333286,75.2361111111111
2023-07-23,70.29166666666667,18.95,41.1125,14.604166666666666,9.054166666666667,279.4166666666667,75.91666666666667,30.15416666666667,81.625,0.0104166666666665,7,2.9932291433358724,5.636276592290828,False,True,False,False,False,False,False,False,True,61.66666666666666,62.41666666666666,76.125,69.375,77.875,75.2361111111111,5.084243998571768,-8.5,72.5138888888889
2023-07-24,61.66666666666666,15.116666666666667,24.0,15.891666666666666,10.125,309.5,81.54166666666667,28.1125,88.75,0.0104166666666665,7,2.779853933231194,5.738183901373533,False,True,False,False,False,False,False,False,False,62.41666666666666,76.125,71.91666666666667,70.29166666666667,69.375,72.5138888888889,4.665426422491174,0.9166666666666714,67.1111111111111
2023-07-25,62.41666666666666,24.066666666666663,57.37083333333334,21.4125,9.0875,287.3333333333333,51.875,28.5,85.375,0.0104166666666665,7,3.221538942287684,5.66411721826377,False,True,False,True,False,False,False,False,False,76.125,71.91666666666667,65.79166666666667,61.66666666666666,70.29166666666667,67.1111111111111,4.737251410459356,-8.625000000000014,64.79166666666667
2023-07-26,76.125,22.508333333333336,49.2125,17.425,9.5875,261.4166666666667,61.958333333333336,28.816666666666663,83.41666666666667,0.0104166666666665,7,3.15735496821995,5.569933571313024,False,True,False,False,True,False,False,False,False,71.91666666666667,65.79166666666667,65.04166666666667,62.41666666666666,61.66666666666666,64.79166666666667,4.77787871340121,0.75,66.7361111111111
2023-07-27,71.91666666666667,20.125,53.0875,10.5875,4.5625,184.5,51.75,28.84583333333333,83.16666666666667,0.0104166666666665,7,3.0504571732432377,5.22305488204749,False,True,False,False,False,True,False,False,False,65.79166666666667,65.04166666666667,72.29166666666667,76.125,62.41666666666666,66.7361111111111,8.139659140645819,13.708333333333343,70.15277777777777
2023-07-28,65.79166666666667,19.704166666666666,55.93333333333334,8.15,3.7916666666666665,163.83333333333334,46.5,28.745833333333334,81.66666666666667,0.0083333333333333,7,3.030334968260329,5.104934862394657,False,True,False,False,False,False,True,False,False,65.04166666666667,72.29166666666667,71.04166666666667,71.91666666666667,76.125,70.15277777777777,7.022327157266176,-4.208333333333329,71.27777777777779
2023-07-29,65.04166666666667,20.40833333333333,75.26666666666667,8.633333333333333,3.7125,148.95833333333334,42.333333333333336,28.683333333333334,80.875,0.0104166666666665,7,3.0637802543278374,5.010357477731085,False,True,False,False,False,False,False,True,False,72.29166666666667,71.04166666666667,70.45833333333333,65.79166666666667,71.91666666666667,71.27777777777779,5.19620810819566,-6.125,67.58333333333333
2023-07-30,72.29166666666667,23.104166666666668,85.98333333333333,9.8,4.0625,163.79166666666666,41.5,28.766666666666666,82.70833333333333,0.0104166666666665,7,3.1823847162857857,5.104682049853809,False,True,False,False,False,False,False,False,True,71.04166666666667,70.45833333333333,68.625,65.04166666666667,65.79166666666667,67.58333333333333,3.771466337289332,-0.75,67.70833333333333
2023-07-31,71.04166666666667,21.4,77.63333333333334,9.4875,4.154166666666667,163.875,39.708333333333336,28.691666666666663,84.54166666666667,0.0104166666666665,7,3.109060958860994,5.105187611037478,False,True,False,False,False,False,False,False,False,70.45833333333333,68.625,71.08333333333333,72.29166666666667,65.04166666666667,67.70833333333333,3.986957904631883,7.25,69.45833333333333
2023-08-01,70.45833333333333,20.725,72.02499999999999,8.770833333333334,3.9875,160.83333333333334,42.708333333333336,28.620833333333334,84.83333333333333,0.0104166666666665,8,3.078463671151456,5.08656699906327,False,True,False,True,False,False,False,False,False,68.625,71.08333333333333,80.625,71.04166666666667,72.29166666666667,69.45833333333333,3.8756719847411367,-1.25,71.26388888888889
2023-08-02,68.625,21.20833333333333,68.73333333333333,7.5375,3.716666666666667,157.08333333333334,48.79166666666666,28.58333333333333,83.16666666666667,0.0104166666666665,8,3.1004675938178985,5.063122320147014,False,True,False,False,True,False,False,False,False,71.08333333333333,80.625,77.20833333333333,70.45833333333333,71.04166666666667,71.26388888888889,0.9366508499913194,-0.5833333333333428,70.04166666666667
2023-08-03,71.08333333333333,23.95,91.36666666666667,7.529166666666666,4.0625,156.79166666666666,51.208333333333336,28.48333333333333,82.16666666666667,0.0104166666666665,8,3.2168738221975275,5.061275597553849,False,True,False,False,False,True,False,False,False,80.625,77.20833333333333,78.08333333333333,68.625,70.45833333333333,70.04166666666667,1.2610621625249105,-1.8333333333333286,70.05555555555554
2023-08-04,80.625,26.754166666666663,109.07083333333333,8.529166666666667,4.495833333333334,159.625,50.958333333333336,28.441666666666663,83.45833333333333,0.0104166666666665,8,3.323385979071188,5.079072455649484,False,True,False,False,False,False,True,False,False,77.20833333333333,78.08333333333333,76.08333333333333,71.08333333333333,68.625,70.05555555555554,1.277702292446237,2.4583333333333286,73.44444444444444
2023-08-05,77.20833333333333,23.229166666666668,108.2625,7.195833333333333,4.241666666666666,151.20833333333334,55.083333333333336,28.329166666666666,81.75,0.0104166666666665,8,3.1875571416107737,5.025250196447337,False,True,False,False,False,False,False,True,False,78.08333333333333,76.08333333333333,76.04166666666667,80.625,71.08333333333333,73.44444444444444,6.338859066049239,9.541666666666671,76.30555555555556
2023-08-06,78.08333333333333,23.48333333333333,100.2875,5.845833333333334,3.3708333333333336,142.0,50.04166666666666,28.23333333333333,80.41666666666667,0.0104166666666665,8,3.1979926139517767,4.962844630259907,False,True,False,False,False,False,False,False,True,76.08333333333333,76.04166666666667,70.20833333333333,77.20833333333333,80.625,76.30555555555556,4.83447065162856,-3.4166666666666714,78.63888888888887
2023-08-07,76.08333333333333,26.541666666666668,101.7625,5.804166666666667,3.0708333333333333,145.5,48.79166666666666,28.041666666666668,80.20833333333333,0.0104166666666665,8,3.3157000095037406,4.987025428457122,False,True,False,False,False,False,False,False,False,76.04166666666667,70.20833333333333,64.83333333333333,78.08333333333333,77.20833333333333,78.63888888888887,1.7747913283641208,0.875,77.12499999999999
2023-08-08,76.04166666666667,21.92083333333333,66.89166666666667,6.270833333333333,3.3666666666666667,139.16666666666666,48.125,27.995833333333334,81.66666666666667,0.0104166666666665,8,3.1320462495334667,4.942832190744893,False,True,False,True,False,False,False,False,False,70.20833333333333,64.83333333333333,66.04166666666667,76.08333333333333,78.08333333333333,77.12499999999999,1.0026007846147102,-2.0,76.7361111111111
2023-08-09,70.20833333333333,20.058333333333334,58.833333333333336,6.504166666666666,3.5666666666666664,145.45833333333334,46.583333333333336,27.97083333333333,81.625,0.0104166666666665,8,3.047296364606148,4.986740973896819,False,True,False,False,True,False,False,False,False,64.83333333333333,66.04166666666667,64.875,76.04166666666667,76.08333333333333,76.7361111111111,1.1669146561730137,-0.04166666666665719,74.11111111111111
2023-08-10,64.83333333333333,18.725,54.11666666666667,7.166666666666667,3.670833333333333,146.33333333333334,46.083333333333336,27.829166666666666,82.45833333333333,0.0104166666666665,8,2.981886866731938,4.992697593409589,False,True,False,False,False,True,False,False,False,66.04166666666667,64.875,64.33333333333333,70.20833333333333,76.04166666666667,74.11111111111111,3.3799689073703814,-5.833333333333343,70.3611111111111
2023-08-11,66.04166666666667,19.4625,55.42083333333333,7.208333333333333,3.6916666666666655,138.875,45.708333333333336,27.72083333333333,82.29166666666667,0.0104166666666665,8,3.0185939426972532,4.94074916663209,False,True,False,False,False,False,True,False,False,64.875,64.33333333333333,63.0,64.83333333333333,70.20833333333333,70.3611111111111,5.605728303689835,-5.375,67.02777777777777
2023-08-12,64.875,18.53333333333333,50.42083333333333,6.2250000000000005,3.3166666666666664,136.20833333333334,44.833333333333336,27.59583333333333,81.45833333333333,0.0104166666666665,8,2.972122407914857,4.921500452028419,False,True,False,False,False,False,False,True,False,64.33333333333333,63.0,61.708333333333336,66.04166666666667,64.83333333333333,67.02777777777777,2.8199233309730194,1.2083333333333428,65.25
2023-08-13,64.33333333333333,18.9375,56.2375,6.191666666666666,3.275,135.375,46.583333333333336,27.625,80.79166666666667,0.0104166666666665,8,2.9926023805450632,4.915408444153235,False,True,False,False,False,False,False,False,True,63.0,61.708333333333336,55.875,64.875,66.04166666666667,65.25,0.6859199013616298,-1.1666666666666714,65.08333333333333
2023-08-14,63.0,17.6375,54.30416666666667,7.2875,3.8875,136.70833333333334,49.04166666666666,27.758333333333336,83.83333333333333,0.0,8,2.925175680090857,4.925137921937841,False,True,False,False,False,False,False,False,False,61.708333333333336,55.875,53.708333333333336,64.33333333333333,64.875,65.08333333333333,0.873013618307621,-0.5416666666666714,64.06944444444444
2023-08-15,61.708333333333336,16.229166666666668,58.35833333333333,8.125,4.758333333333334,136.375,46.29166666666666,27.579166666666666,84.58333333333333,0.0104166666666665,8,2.8466036841158004,4.922714412723786,False,True,False,True,False,False,False,False,False,55.875,53.708333333333336,56.16666666666666,63.0,64.33333333333333,64.06944444444444,0.9649529829124996,-1.3333333333333286,63.013888888888886
2023-08-16,55.875,13.9,49.74583333333334,7.295833333333333,4.358333333333333,151.875,44.833333333333336,27.52083333333333,81.04166666666667,0.0,8,2.7013612129514133,5.029620594007336,False,True,False,False,True,False,False,False,False,53.708333333333336,56.16666666666666,57.958333333333336,61.708333333333336,63.0,63.013888888888886,1.312555113470696,-1.2916666666666643,60.19444444444445
2023-08-17,53.708333333333336,13.7625,34.02916666666667,5.879166666666666,3.2125,140.58333333333334,39.79166666666666,27.29583333333333,76.70833333333333,0.0083333333333333,8,2.6920901815234806,4.952888471883932,False,True,False,False,False,True,False,False,False,56.16666666666666,57.958333333333336,58.25,55.875,61.708333333333336,60.19444444444445,3.7960902157215948,-5.833333333333336,57.09722222222223
2023-08-18,56.16666666666666,16.258333333333333,43.9125,5.75,3.108333333333333,138.54166666666666,42.75,27.370833333333334,76.04166666666667,0.0,8,2.8482951186135383,4.9383632424462585,False,True,False,False,False,False,True,False,False,57.958333333333336,58.25,56.04166666666666,53.708333333333336,55.875,57.09722222222223,4.137676929188736,-2.1666666666666643,55.25
2023-08-19,57.958333333333336,15.691666666666668,59.07916666666667,6.354166666666667,3.5125,132.25,49.208333333333336,27.1875,78.83333333333333,0.0041666666666666,8,2.8149095928837724,4.892227063045954,False,True,False,False,False,False,False,True,False,58.25,56.04166666666666,55.0,56.16666666666666,53.708333333333336,55.25,1.343063455095931,2.4583333333333215,55.944444444444436
2023-08-20,58.25,15.329166666666666,63.86666666666667,7.316666666666666,4.0,125.91666666666669,47.0,27.316666666666663,78.95833333333333,0.0,8,2.79295287485764,4.843530703107161,False,True,False,False,False,False,False,False,True,56.04166666666666,55.0,57.04166666666666,57.958333333333336,56.16666666666666,55.944444444444436,2.133696800627266,1.7916666666666785,57.458333333333336
2023-08-21,56.04166666666666,14.479166666666666,53.2375,6.466666666666666,3.6833333333333336,127.79166666666669,44.708333333333336,27.42083333333333,79.66666666666667,0.0,8,2.739495033809868,4.858196111784171,False,True,False,False,False,False,False,False,False,55.0,57.04166666666666,58.208333333333336,58.25,57.958333333333336,57.458333333333336,1.1280821975436506,0.2916666666666643,57.416666666666664
2023-08-22,55.0,14.620833333333332,40.80833333333333,6.366666666666667,3.5083333333333333,128.08333333333334,41.708333333333336,27.191666666666663,80.5,0.0104166666666665,8,2.748605493393921,4.860458190628869,False,True,False,True,False,False,False,False,False,57.04166666666666,58.208333333333336,62.91666666666666,56.04166666666666,58.25,57.416666666666664,1.1996816707283517,-2.208333333333343,56.43055555555555
2023-08-23,57.04166666666666,15.866666666666667,40.0,7.016666666666667,3.3000000000000003,142.08333333333334,38.5,26.883333333333336,81.45833333333333,0.0104166666666665,8,2.8253392876253103,4.963427211109475,False,True,False,False,True,False,False,False,False,58.208333333333336,62.91666666666666,60.208333333333336,55.0,56.04166666666666,56.43055555555555,1.6595333458222756,-1.0416666666666572,56.02777777777777
2023-08-24,58.208333333333336,16.654166666666665,42.4625,7.633333333333333,3.525,145.5,39.958333333333336,26.875,84.54166666666667,0.0104166666666665,8,2.870971827284568,4.987025428457122,False,True,False,False,False,True,False,False,False,62.91666666666666,60.208333333333336,58.75,57.04166666666666,55.0,56.02777777777777,1.0209041925373736,2.041666666666657,56.75
2023-08-25,62.91666666666666,17.983333333333334,48.26666666666667,8.358333333333333,3.954166666666667,133.29166666666666,43.29166666666666,26.816666666666663,84.08333333333333,0.0104166666666665,8,2.9435614012250815,4.900014051467492,False,True,False,False,False,False,True,False,False,60.208333333333336,58.75,60.0,58.208333333333336,57.04166666666666,56.75,1.623931272482931,1.1666666666666785,59.38888888888888
2023-08-26,60.208333333333336,16.383333333333333,46.2625,7.816666666666666,4.041666666666667,127.54166666666669,40.875,26.741666666666664,85.29166666666667,0.0104166666666665,8,2.855511892778672,4.856253105991542,False,True,False,False,False,False,False,True,False,58.75,60.0,64.125,62.91666666666666,58.208333333333336,59.38888888888888,3.1103359649378506,4.7083333333333215,60.444444444444436
2023-08-27,58.75,15.591666666666669,39.97916666666666,7.929166666666667,4.0375000000000005,133.83333333333334,39.833333333333336,26.975,82.79166666666667,0.0104166666666665,8,2.8089005612821505,4.904039447830437,False,True,False,False,False,False,False,False,True,60.0,64.125,58.5,60.208333333333336,62.91666666666666,60.444444444444436,2.363030265783408,-2.7083333333333215,60.625
2023-08-28,60.0,18.820833333333333,51.01666666666667,6.925,3.545833333333333,138.66666666666666,44.79166666666666,26.879166666666663,82.875,0.0104166666666665,8,2.98673357309029,4.939258631254028,False,True,False,False,False,False,False,False,False,64.125,58.5,57.79166666666666,58.75,60.208333333333336,60.625,2.114352409387454,-1.4583333333333357,59.65277777777778
2023-08-29,64.125,16.445833333333333,42.47083333333333,7.954166666666667,4.083333333333333,148.375,43.208333333333336,26.945833333333336,83.66666666666667,0.0104166666666665,8,2.859100842677152,5.006459922685775,False,True,False,True,False,False,False,False,False,58.5,57.79166666666666,62.333333333333336,60.0,58.75,59.65277777777778,0.7887372702317449,1.25,60.958333333333336
2023-08-30,58.5,15.725,54.520833333333336,8.695833333333333,4.8875,148.70833333333334,46.91666666666666,27.004166666666663,82.41666666666667,0.0104166666666665,8,2.816904606014292,5.008688956765573,False,True,False,False,True,False,False,False,False,57.79166666666666,62.333333333333336,62.75,64.125,60.0,60.958333333333336,2.8127314719512166,4.125,60.875
2023-08-31,57.79166666666666,16.925,72.08333333333333,8.9,5.170833333333333,140.45833333333334,45.625,27.0125,81.29166666666667,0.0083333333333333,8,2.886196386485684,4.952005209644851,False,True,False,False,False,True,False,False,False,62.333333333333336,62.75,64.83333333333333,58.5,64.125,60.875,2.9127950494278707,-5.625,60.138888888888886
2023-09-01,62.333333333333336,17.979166666666668,78.8875,11.120833333333332,5.879166666666666,163.33333333333334,45.91666666666666,26.7375,80.75,0.0,9,2.9433418863520675,5.101896885374581,False,False,False,False,False,False,True,False,False,62.75,64.83333333333333,67.83333333333333,57.79166666666666,58.5,60.138888888888886,3.470193851983156,-0.7083333333333428,59.541666666666664
2023-09-02,62.75,18.425,77.6125,8.770833333333334,4.95,149.95833333333334,49.458333333333336,27.21666666666667,75.875,0.0,9,2.966560896253711,5.017003860547132,False,False,False,False,False,False,False,True,False,64.83333333333333,67.83333333333333,69.75,62.333333333333336,57.79166666666666,59.541666666666664,2.4434578185600566,4.5416666666666785,60.958333333333336
2023-09-03,64.83333333333333,19.4125,61.895833333333336,7.491666666666667,4.220833333333333,147.70833333333334,46.79166666666666,27.40833333333333,75.95833333333333,0.0104166666666665,9,3.0161474582965835,5.001986893142215,False,False,False,False,False,False,False,False,True,67.83333333333333,69.75,72.41666666666667,62.75,62.333333333333336,60.958333333333336,2.7503156384463723,0.4166666666666643,63.30555555555555
2023-09-04,67.83333333333333,21.73333333333333,62.98333333333333,7.845833333333334,3.9125,153.08333333333334,45.54166666666666,27.60833333333333,75.70833333333333,0.0041666666666666,9,3.1238322761813064,5.037493581599125,False,False,False,False,False,False,False,False,False,69.75,72.41666666666667,69.79166666666667,64.83333333333333,62.75,63.30555555555555,1.3393959390164125,2.0833333333333286,65.13888888888887
2023-09-05,69.75,20.54583333333333,60.74583333333334,9.441666666666666,4.779166666666667,165.0,46.5,27.666666666666668,78.41666666666667,0.0104166666666665,9,3.07018244905423,5.111987788356544,False,False,False,True,False,False,False,False,False,72.41666666666667,69.79166666666667,69.5,67.83333333333333,64.83333333333333,65.13888888888887,2.5554045849073,3.0,67.47222222222221
2023-09-06,72.41666666666667,23.48333333333333,76.97916666666667,11.866666666666667,5.966666666666666,183.875,51.75,27.77916666666667,80.04166666666667,0.0,9,3.1979926139517767,5.219679921030964,False,False,False,False,True,False,False,False,False,69.79166666666667,69.5,64.625,69.75,67.83333333333333,67.47222222222221,2.478145214404715,1.9166666666666714,70.0
2023-09-07,69.79166666666667,20.191666666666663,66.2625,9.383333333333336,4.5875,153.95833333333334,50.5,28.266666666666666,80.33333333333333,0.0,9,3.0536080226400735,5.043156263577124,False,False,False,False,False,True,False,False,False,69.5,64.625,55.375,72.41666666666667,69.75,70.0,2.3018712194832016,2.6666666666666714,70.65277777777779
2023-09-08,69.5,21.320833333333333,64.8625,8.200000000000001,4.083333333333333,157.41666666666666,50.125,28.129166666666663,80.875,0.0,9,3.105520472538969,5.065228692700429,False,False,False,False,False,False,True,False,False,64.625,55.375,57.04166666666666,69.79166666666667,72.41666666666667,70.65277777777779,1.527714645151756,-2.625,70.56944444444446
2023-09-09,64.625,16.108333333333334,49.3625,7.725,3.9125,154.91666666666666,46.958333333333336,28.0625,79.29166666666667,0.0,9,2.8395656742368875,5.049321676486089,False,False,False,False,False,False,False,True,False,55.375,57.04166666666666,59.708333333333336,69.5,69.79166666666667,70.56944444444446,1.6063747429503847,-0.2916666666666714,67.97222222222223
2023-09-10,55.375,14.170833333333334,32.77916666666667,7.337499999999999,3.766666666666667,152.16666666666666,48.41666666666666,27.96666666666667,80.25,0.0,9,2.7193747248334423,5.031526653127632,False,False,False,False,False,False,False,False,True,57.04166666666666,59.708333333333336,57.125,64.625,69.5,67.97222222222223,2.9024454886850513,-4.875,63.166666666666664
2023-09-11,57.04166666666666,16.070833333333333,37.204166666666666,6.791666666666667,3.6125,130.08333333333334,49.833333333333336,28.0375,77.75,0.0,9,2.8373713542048797,4.875833253270278,False,False,False,False,False,False,False,False,False,59.708333333333336,57.125,60.875,55.375,64.625,63.166666666666664,7.174535408882261,-9.25,59.013888888888886
2023-09-12,59.708333333333336,16.150000000000002,35.725,6.504166666666666,3.5583333333333336,119.16666666666669,50.75,28.0,75.70833333333333,0.0,9,2.841998173611949,4.788879668056894,False,False,False,True,False,False,False,False,False,57.125,60.875,63.583333333333336,57.04166666666666,55.375,59.013888888888886,4.93030124539477,1.6666666666666572,57.375
2023-09-13,57.125,16.120833333333334,35.729166666666664,7.333333333333333,3.883333333333333,134.79166666666666,48.75,27.879166666666663,78.25,0.0104166666666665,9,2.8402960455414186,4.911121848489616,False,False,False,False,True,False,False,False,False,60.875,63.583333333333336,57.04166666666666,59.708333333333336,57.04166666666666,57.375,2.1858128414272273,2.6666666666666785,57.958333333333336
2023-09-14,60.875,17.6375,40.9875,9.05,4.883333333333334,156.625,43.125,27.820833333333336,80.75,0.0041666666666666,9,2.925175680090857,5.060218794285084,False,False,False,False,False,True,False,False,False,63.583333333333336,57.04166666666666,64.58333333333333,57.125,59.708333333333336,57.958333333333336,1.516117116545314,-2.5833333333333357,59.236111111111114
2023-09-15,63.583333333333336,17.349999999999998,43.2625,10.666666666666666,5.879166666666666,167.33333333333334,43.66666666666666,27.85833333333333,81.45833333333333,0.0,9,2.9096295745005794,5.12594614060725,False,False,False,False,False,False,True,False,False,57.04166666666666,64.58333333333333,66.79166666666667,60.875,57.125,59.236111111111114,1.919080605483073,3.75,60.52777777777777
2023-09-16,57.04166666666666,16.104166666666668,37.7875,8.408333333333333,4.829166666666667,145.20833333333334,44.25,28.52083333333333,78.875,0.0104166666666665,9,2.8393220985445375,4.98503254523527,False,False,False,False,False,False,False,True,False,64.58333333333333,66.79166666666667,66.58333333333333,63.583333333333336,60.875,60.52777777777777,3.243137341338797,2.7083333333333357,60.5
